4338	513	xa xôi	adjective
4339	512	am	noun
4340	512	chích	noun, verb
4341	512	giải đáp	verb
4342	512	nhà ga	noun
4343	512	ràng buộc	noun, verb
4344	512	truy nã	verb
4345	511	hối tiếc	verb
4346	511	mã số	noun
4347	511	neo	noun, verb
4348	511	sơ mi	noun
4349	511	tổn hại	verb
4350	511	ứng	verb
4351	510	đình chỉ	verb
4352	509	bi kịch	noun
4353	509	hoảng sợ	adjective, verb
4354	509	quấn	verb
4355	509	ráng	noun, verb
4356	509	rét	adjective, noun
4357	509	vỉa hè	noun
4358	508	gay	adjective
4359	508	ly dị	verb
4360	508	sáng chế	verb
4361	508	thân yêu	adjective
4362	508	đế chế	noun
4363	507	Hội An	proper noun
4364	507	mìn	noun
4365	507	nhân cách	noun
4366	507	phân tử	noun
4367	507	ri	adjective, adverb
4368	507	tạng	noun
4369	507	vướng	verb
4370	507	vắt	classifier, interjection, noun, verb
4371	507	án mạng	noun
4372	506	bóng chày	noun
4373	506	hoan hô	interjection
4374	506	mặt nước	noun
4375	505	lượn	verb
4376	505	động thái	noun
4377	504	danh tính	noun
4378	504	tiêu đề	noun
4379	504	võ sĩ	noun
4380	504	áp suất	noun
4381	503	hộ tống	verb
4382	503	que	classifier, noun
4383	502	Nam Định	proper noun
4384	502	sức ép	noun
4385	502	thất	noun
4386	502	đa khoa	adjective
4387	501	bộc lộ	verb
4388	501	lụa	adjective, noun
4389	501	sung sướng	adjective
4390	501	toàn thân	noun
4391	501	triết học	noun
4392	501	tầm thường	adjective
4393	501	đối lập	verb
4394	500	Hoà Bình	proper noun
4395	500	Thắng	proper noun
4396	500	lặng	adjective
4397	500	thầy thuốc	noun
4398	499	bệnh hoạn	adjective
4399	499	củi	noun
4400	499	khác thường	adjective
4401	499	lâu đời	adjective
4402	499	quá tải	adjective
4403	499	quăng	verb
4404	499	sai sót	noun
4405	499	yếu kém	adjective, noun
4406	498	bế	verb
4407	498	công cuộc	noun
4408	498	công văn	noun
4409	498	mùng	noun, prefix
4410	498	ngày tháng	noun
4411	498	sơ tán	verb
4412	498	sừng	noun
4413	498	trung đoàn	noun
4414	498	yểm trợ	verb
4415	497	Phú Yên	proper noun
4416	497	la hét	verb
4417	497	thầm	adverb
4418	497	tiểu bang	noun
4419	497	tên miền	noun
4420	497	áo dài	noun
4421	497	điên khùng	adjective
4422	496	cơ trưởng	noun
4423	496	nóc	noun
4424	496	sen	noun
4425	495	cán	noun, verb
4426	495	nhà nghỉ	noun
4427	495	nhàm chán	adjective
4428	495	nước tiểu	noun
4429	495	quyên góp	verb
4430	494	bưởi	noun
4431	494	núi lửa	noun
4432	494	phát điện	verb
4433	494	vành đai	noun
4434	494	vóc dáng	noun
4435	493	con nít	noun
4436	493	dưa	noun
4437	493	nhập viện	verb
4438	493	sòng	adjective, noun
4439	493	vững mạnh	adjective
4440	493	ích kỷ	adjective
4441	493	ăn ở	verb
4442	493	đường kính	noun
4443	492	làm chứng	verb
4444	492	lây	verb
4445	492	siết	verb
4446	492	thân mật	adjective
4447	492	tè	verb
4448	491	chiêm ngưỡng	verb
4449	491	kiên quyết	adjective
4450	491	lâm sàng	adjective
4451	491	lặp	verb
4452	491	rước	verb
4453	491	trơn	adjective, adverb
4454	491	tận mắt	adverb
4455	491	từ chức	verb
4456	490	chủ quan	adjective, noun
4457	490	cá mập	noun
4458	490	hoà nhập	verb
4459	490	tra	adjective, verb
4460	489	K	noun
4461	489	hành hạ	verb
4462	489	phần cứng	noun
4463	489	ức chế	verb
4464	488	làm giàu	verb
4465	488	ma thuật	noun
4466	488	say mê	verb
4467	488	tuổi thọ	noun
4468	487	ngưỡng	noun
4469	487	thư mục	noun
4470	487	truy tìm	verb
4471	487	tử hình	noun, verb
4472	486	Ngô	proper noun
4473	486	dịch chuyển	verb
4474	486	góp mặt	verb
4475	486	hữu hiệu	adjective
4476	486	khung cảnh	noun
4477	486	kỹ lưỡng	adjective
4478	486	lân cận	adjective, noun
4479	486	mô phỏng	noun, verb
4480	486	vòng quanh	adverb
4481	485	biệt danh	noun
4482	485	mãnh liệt	adjective
4483	485	nhân danh	noun, verb
4484	485	năng khiếu	noun
4485	485	sưởi	verb
4486	485	thiên tai	noun
4487	484	bản nhạc	noun
4488	484	bảo lãnh	adjective, verb
4489	484	bộ mặt	noun
4490	484	cáo	noun, verb
4491	484	cọc	noun
4492	484	khen ngợi	verb
4493	484	kín đáo	adjective
4494	484	muôn	determiner
4495	484	ngắn gọn	adjective
4496	483	bẩm sinh	adjective
4497	483	dự bị	adjective
4498	483	dự luật	noun
4499	483	thuật ngữ	noun
4500	483	trào	noun, verb
4501	483	xứ sở	noun
4502	482	bất lợi	adjective
4503	482	khởi	verb
4504	482	nông sản	noun
4505	482	nổi giận	verb
4506	482	rượu vang	noun
4507	482	vấn	verb
4508	481	Nguyên	proper noun
4509	481	chủng tộc	noun
4510	481	tang	noun
4511	481	tem	noun
4512	481	tươi sáng	adjective
4513	481	đệ tử	noun
4514	480	cai trị	verb
4515	480	cược	verb
4516	480	kiểm định	verb
4517	480	tam giác	noun
4518	480	ứng cử viên	noun
4519	479	bán kết	noun
4520	479	châm	verb
4521	479	diễn xuất	verb
4522	479	giai điệu	noun
4523	479	hình phạt	noun
4524	479	se	verb
4525	479	thế chấp	verb
4526	479	văn chương	noun
4527	478	Cường	proper noun
4528	478	Trang	proper noun
4529	478	châu Á	proper noun
4530	478	cởi mở	adjective, verb
4531	478	gian hàng	noun
4532	478	liệt kê	verb
4533	478	nội vụ	noun
4534	478	xứng	adjective
4535	478	đơn độc	adjective
4536	478	độc hại	adjective
4537	477	Lào Cai	proper noun
4538	477	giàn	noun
4539	477	giám định	verb
4540	477	hoả	noun
4541	477	hỡi	particle
4542	477	nữ tính	adjective
4543	477	thuyết trình	noun, verb
4544	476	truyện tranh	noun
4545	476	vắng mặt	verb
4546	476	ấm cúng	adjective
4547	475	code	verb
4548	475	hèn nhát	adjective
4549	475	học kỳ	noun
4550	475	ngất	adverb, verb
4551	475	nhược điểm	noun
4552	475	rẻ tiền	adjective
4553	475	tố	noun, verb
4554	475	đĩ	adjective, noun
4555	475	đạm	noun
4556	474	bắt mắt	verb
4557	474	nhân đạo	adjective, noun
4558	474	phân chia	verb
4559	474	phương châm	noun
4560	473	sâm	noun
4561	473	thần tượng	noun
4562	473	đón tiếp	verb
4563	472	Vân	proper noun
4564	472	ghê tởm	adjective
4565	472	hợp chất	noun
4566	472	lộn	adverb, verb
4567	472	tràn đầy	adjective, verb
4568	471	công phu	adjective, adverb
4569	471	hoan nghênh	interjection
4570	471	soạn thảo	verb
4571	471	trong suốt	adjective
4572	471	tây bắc	adjective
4573	470	cưa	noun, verb
4574	470	ngoại lệ	noun
4575	470	độc ác	adjective
4576	469	bê	interjection, noun, verb
4577	469	bún	noun
4578	469	bản sắc	noun
4579	469	giòn	adjective
4580	469	hàng hải	adjective, noun
4581	469	quý tộc	noun
4582	469	tất yếu	adjective
4583	469	đính hôn	verb
4584	469	đắng	adjective
4585	468	bảo trọng	interjection
4586	468	bắt nguồn	verb
4587	468	giải mã	verb
4588	468	khủng long	noun
4589	468	lôi cuốn	verb
4590	468	toa	noun
4591	468	trong lành	adjective
4592	468	xen	verb
4593	468	định cư	verb
4594	467	cọ	noun, verb
4595	467	hiện hữu	adjective
4596	467	kiến trúc sư	noun
4597	467	mâm	noun
4598	467	phần trăm	noun
4599	467	đám tang	noun
4600	466	dồi dào	adjective
4601	466	mệnh	noun
4602	466	sắc đẹp	noun
4603	466	tiến hoá	verb
4604	466	tưởng niệm	verb
4605	466	xoá bỏ	verb
4606	465	anh chị em	noun
4607	465	chuyên khoa	noun
4608	465	chuẩn mực	adjective
4609	465	chì	noun
4610	465	câu lạc bộ	noun
4611	465	liên hiệp	verb
4612	465	lỗ hổng	noun
4613	465	phong tục	noun
4614	465	thế gian	noun
4615	465	vớ	noun, verb
4616	464	búa	noun
4617	464	sảnh	noun
4618	463	khuất	verb
4619	463	lôi kéo	verb
4620	463	nghi thức	noun
4621	463	thuở	noun
4622	463	xu thế	noun
4623	462	chớp	noun, verb
4624	462	gầm	noun, verb
4625	461	cảnh cáo	noun, verb
4626	461	nhà đất	noun
4627	461	quyền năng	adjective, noun
4628	461	thắt lưng	noun, verb
4629	461	đen tối	adjective
4630	460	chép	noun, verb
4631	460	cứu hoả	noun
4632	460	giải tán	verb
4633	460	hình tượng	noun
4634	460	ngậm	verb
4635	459	bất ổn	adjective, noun
4636	459	gieo	verb
4637	459	liều lĩnh	adjective
4638	459	sành điệu	adjective
4639	459	trinh	adjective
4640	459	vỗ	verb
4641	458	Quang	proper noun
4642	458	canxi	noun
4643	458	chuyên mục	noun
4644	458	rạch	noun, verb
4645	458	sống động	adjective
4646	458	thống	noun
4647	458	tĩnh mạch	noun
4648	458	tụ	verb
4649	457	góc độ	noun
4650	457	lương tâm	noun
4651	457	lấp lánh	verb
4652	457	mòn	verb
4653	457	mốt	adverb, noun, numeral
4654	457	nước ngọt	noun
4655	457	sưu tầm	verb
4656	457	thiết yếu	adjective
4657	457	thẳm	adjective, adverb
4658	456	chúng tao	pronoun
4659	456	dải	noun
4660	456	gìn giữ	verb
4661	456	mới đây	adverb
4662	456	sắc màu	noun
4663	456	vuốt	noun, verb
4664	455	chảo	noun
4665	455	diễn tả	verb
4666	455	han	adjective, noun
4667	455	mạnh dạn	adjective
4668	455	mẩu	classifier
4669	455	mặc kệ	verb
4670	455	nghĩ lại	verb
4671	455	thìa	noun
4672	454	Phúc	proper noun
4673	454	Trịnh	proper noun
4674	454	gián đoạn	adjective
4675	454	hoang mang	adjective
4676	454	xay	verb
4677	454	điện năng	noun
4678	454	ảo tưởng	noun
4679	453	chăm	adjective, verb
4680	453	lố bịch	adjective
4681	453	tỷ giá	noun
4682	452	hoảng loạn	verb
4683	452	khuyết điểm	noun
4684	452	tháo gỡ	verb
4685	452	trầm cảm	adjective
4686	452	đối ngoại	verb
4687	451	hào	noun
4688	451	nảy sinh	verb
4689	451	vĩ mô	adjective
4690	450	bịt	verb
4691	450	ki	noun
4692	450	kết cục	noun
4693	450	mộng	noun
4694	450	sóc	noun, verb
4695	450	thực dân	noun
4696	450	tình thương	noun
4697	450	xịt	adjective, verb
4698	449	Lương	proper noun
4699	449	bất cập	adjective, noun
4700	449	thuỷ lợi	noun
4701	449	vác	verb
4702	448	hồi sinh	verb
4703	447	Thần	proper noun
4704	447	chủ thể	noun
4705	447	cư trú	verb
4706	447	dứt	verb
4707	447	giúp ích	verb
4708	447	khám nghiệm	verb
4709	447	khả quan	adjective
4710	447	kết án	verb
4711	447	tạo dựng	verb
4712	446	Hạnh	proper noun
4713	446	Tàu	adjective
4714	446	dòng chảy	noun
4715	446	mặt khác	adverb
4716	446	suỵt	interjection
4717	446	sương mù	noun
4718	445	Biển Đông	proper noun
4719	445	tiềm ẩn	adjective
4720	445	tiện dụng	adjective
4721	445	toả	verb
4722	444	cớ	noun
4723	443	lệ phí	noun
4724	443	ngoại hình	noun
4725	443	rể	noun
4726	443	thâm nhập	verb
4727	443	thí điểm	noun
4728	443	thạch	noun
4729	443	tự chủ	adjective, verb
4730	443	xí nghiệp	noun
4731	442	Dung	proper noun
4732	442	ngoại ô	noun
4733	442	ngộ độc	adjective
4734	442	năng	adverb, noun
4735	442	phản	noun, prefix, verb
4736	442	sai phạm	noun, verb
4737	442	tinh trùng	noun
4738	442	từ ngữ	noun
4739	441	hạm đội	noun
4740	441	mất ngủ	verb
4741	441	ngai	noun
4742	440	bóc	verb
4743	440	bất lực	adjective, verb
4744	440	lên ngôi	verb
4745	440	ngon miệng	adjective
4746	440	ngoại tệ	noun
4747	440	quan tài	noun
4748	440	vội vã	adjective
4749	439	bệnh lý	noun
4750	439	dai	adjective, adverb
4751	439	hiện đại hoá	noun, verb
4752	438	lỗi lầm	noun
4753	438	nới	verb
4754	437	Lâm Đồng	proper noun
4755	437	bất tỉnh	adjective
4756	437	chất vấn	verb
4757	437	khích lệ	verb
4758	437	rải rác	adjective
4759	437	sai trái	adjective
4760	437	thứ ba	adjective, noun
4761	437	tụ tập	verb
4762	437	đích thân	pronoun
4763	436	Cửu Long	proper noun
4764	436	sinh dục	adjective
4765	436	tổ hợp	noun
4766	435	biên phòng	noun
4767	435	dị	adjective
4768	435	hướng dẫn viên	noun
4769	435	muỗng	noun
4770	435	nguyên vẹn	adjective
4771	435	quỹ đạo	noun
4772	435	sản	verb
4773	435	thiếu nữ	noun
4774	435	táo bạo	adjective
4775	435	tín ngưỡng	noun
4776	434	lăng	noun
4777	434	nghệ nhân	noun
4778	434	đèo	noun, verb
4779	433	hành quân	verb
4780	433	kỷ	noun
4781	433	nước mắm	noun
4782	433	thăng	noun
4783	433	Đại	prefix
4784	432	Toàn	proper noun
4785	432	hữu dụng	adjective
4786	432	lạ lùng	adjective, adverb
4787	432	sư đoàn	noun
4788	432	sấy	verb
4789	432	tuần hoàn	adjective
4790	432	đồ vật	noun
4791	431	Thiên Chúa	proper noun
4792	431	bình dân	adjective, noun
4793	431	dỡ	verb
4794	431	lắp ráp	verb
4795	431	thai nhi	noun
4796	430	bảo trợ	verb
4797	430	lục soát	verb
4798	430	sau cùng	adverb
4799	430	thuần	adjective
4800	430	triết lý	noun, verb
4801	430	đãi	verb
4802	429	Bến Tre	proper noun
4803	429	bác bỏ	verb
4804	429	canh chừng	verb
4805	429	dương vật	noun
4806	429	gay gắt	adjective
4807	429	thiết	verb
4808	429	đường cao tốc	noun
4809	429	đảm nhận	verb
4810	428	cách ly	verb
4811	428	liên doanh	noun
4812	428	vọng	verb
4813	428	điếc	adjective
4814	428	đế quốc	noun
4815	428	địa vị	noun
4816	427	chi phối	verb
4817	427	cây số	noun
4818	427	hận	noun
4819	427	thường niên	adjective
4820	427	đầu độc	verb
4821	426	bao bì	noun
4822	426	dân tộc thiểu số	noun
4823	426	kèo	noun
4824	426	lon	noun
4825	426	phong thuỷ	noun
4826	425	hấp	verb
4827	425	lẻn	verb
4828	425	mịn màng	adjective
4829	424	Lưu	proper noun
4830	424	chiết xuất	verb
4831	424	dơi	noun
4832	424	gom	verb
4833	424	hội tụ	adjective, verb
4834	424	khẩu hiệu	noun
4835	424	mẹo	noun
4836	424	nhúng	verb
4837	424	noi	verb
4838	424	phiến	noun
4839	423	bầm	adjective, noun
4840	423	cứng rắn	adjective
4841	423	diều	noun
4842	423	dẫu	conjunction
4843	423	lang	adjective, noun
4844	423	nhỡ	adjective, conjunction, verb
4845	422	Long An	proper noun
4846	422	Phú Quốc	proper noun
4847	422	suýt nữa	adverb
4848	422	thân chủ	noun
4849	422	thí dụ	conjunction, noun
4850	422	thước	noun
4851	421	cao điểm	noun
4852	421	nhà trọ	noun
4853	421	thú y	noun
4854	421	vinh hạnh	adjective, noun
4855	420	biểu đồ	noun
4856	420	dẻo	adjective
4857	420	ngục	noun
4858	420	tay chân	noun
4859	420	vui tính	adjective
4860	419	Thượng Hải	adjective, proper noun
4861	419	hối lộ	verb
4862	419	phát âm	verb
4863	419	đai	noun, verb
4864	419	đũa	noun
4865	418	co giật	verb
4866	418	cốt lõi	noun
4867	418	kinh điển	adjective
4868	418	nghịch	adjective, verb
4869	418	phù	interjection, verb
4870	418	tê	adjective, noun, pronoun
4871	418	đa năng	adjective
4872	418	đái	verb
4873	417	chứa đựng	verb
4874	417	phong toả	verb
4875	417	quậy	verb
4876	416	An Giang	proper noun
4877	416	nhiệt huyết	noun
4878	416	thô lỗ	adjective
4879	416	tình nghi	verb
4880	416	tự trọng	verb
4881	415	chủ đạo	adjective
4882	415	copy	verb
4883	415	khát vọng	noun
4884	415	linh kiện	noun
4885	415	đánh bắt	verb
4886	414	cổ xưa	adjective
4887	414	gáy	noun, verb
4888	414	phiền phức	adjective
4889	414	tổng đài	noun
4890	414	tụt	verb
4891	413	an tâm	verb
4892	413	buồm	noun
4893	413	châu Phi	proper noun
4894	413	há	particle, verb
4895	413	hợp lệ	adjective
4896	413	pháo đài	noun
4897	413	thủ môn	noun
4898	413	trì hoãn	verb
4899	413	tàn bạo	adjective, adverb
4900	412	chen	verb
4901	412	hôn mê	adjective
4902	412	lây lan	verb
4903	412	thanh bình	adjective
4904	412	đôi	adverb, noun
4905	411	Hoàng Sa	proper noun
4906	411	Liêm	proper noun
4907	411	kiệt sức	adjective
4908	411	nghỉ việc	verb
4909	411	vùi	verb
4910	411	ưu tú	adjective
4911	410	Chương	proper noun
4912	410	biên soạn	verb
4913	410	cún	noun
4914	410	cờ bạc	noun
4915	410	khát khao	verb
4916	410	phước	noun
4917	410	thực khách	noun
4918	409	Bình Thuận	proper noun
4919	409	Ninh Bình	proper noun
4920	409	bảo dưỡng	verb
4921	409	bực	noun, verb
4922	409	hấp thu	verb
4923	409	thành uỷ	noun
4924	409	đáp án	noun
4925	409	đường lối	noun
4926	408	binh lính	noun
4927	408	bèn	adverb
4928	408	dự tính	verb
4929	408	gia sư	noun
4930	408	khổ sở	adjective
4931	408	lục địa	noun
4932	408	phong cảnh	noun
4933	408	rang	verb
4934	408	tinh dầu	noun
4935	407	chẳng lẽ	adverb
4936	407	cá tra	noun
4937	407	khẽ	adjective, adverb
4938	407	quá đáng	adjective
4939	407	rán	verb
4940	407	thiên văn	noun
4941	407	thịnh vượng	adjective
4942	406	tiệc tùng	noun
4943	405	ca ngợi	verb
4944	405	chủ chốt	adjective
4945	405	cóc	interjection, noun, particle
4946	405	cắp	verb
4947	405	dưỡng chất	noun
4948	405	ngộ	adjective, conjunction, noun, pronoun, verb
4949	405	phân bố	verb
4950	405	từ điển	noun
4951	405	vương miện	noun
4952	405	y khoa	noun
4953	404	Giáng sinh	noun, verb
4954	404	châu Âu	proper noun
4955	404	chịu khó	adjective, verb
4956	404	phở	noun
4957	404	rải	noun, verb
4958	404	tán tỉnh	verb
4959	404	vũ công	noun
4960	403	cao bồi	noun
4961	403	giai cấp	noun
4962	403	ngả	adverb, noun, verb
4963	403	quanh năm	adverb
4964	403	sánh	adjective, verb
4965	403	thấu	adjective
4966	403	tật	noun
4967	403	vẫy	verb
4968	403	vỗ tay	verb
4969	403	đao	noun
4970	402	bè	noun
4971	402	bản địa	adjective
4972	402	bực mình	adjective
4973	402	hạt giống	noun
4974	402	kíp	noun
4975	402	ren	noun, verb
4976	402	uốn	verb
4977	401	Chung	proper noun
4978	401	chữ cái	noun
4979	401	hậu vệ	noun
4980	401	mơ hồ	adjective
4981	400	bù đắp	verb
4982	400	phấn khích	verb
4983	399	Tiền Giang	proper noun
4984	399	bằng cấp	noun
4985	399	dứt khoát	adjective
4986	399	hòng	verb
4987	399	lịch trình	noun
4988	399	nảy	verb
4989	399	thù	noun, verb
4990	399	thứ bảy	noun
4991	399	tử thần	adjective, noun
4992	399	Đặng	proper noun
4993	399	đến nơi	adverb
4994	398	ca hát	noun
4995	398	chiếm đoạt	verb
4996	398	phân bổ	verb
4997	398	Áo	adjective, proper noun
4998	398	độ ẩm	noun
4999	397	bức xạ	noun
5000	397	chút ít	adjective
5001	397	cẩn trọng	adjective
5002	397	lung linh	adjective
5003	397	nhiễu	adjective, noun
5004	397	thích ứng	verb
5005	397	trọng đại	adjective
5006	397	ít nhiều	adverb
5007	397	đột quỵ	noun
5008	396	Triệu	proper noun
5009	396	giả mạo	verb
5010	396	khoai	noun
5011	396	nghiêm ngặt	adjective
5012	396	ngũ cốc	noun
5013	396	sáp nhập	verb
5014	396	từ trường	noun
5015	395	Huyền	proper noun
5016	395	ngó	noun, verb
5017	395	quần thể	noun
5018	395	rong	adjective, noun, verb
5019	395	sinh lý	adjective, noun
5020	395	vật tư	noun
5021	394	bể bơi	noun
5022	394	giáo hội	noun
5023	394	khốn khổ	adjective
5024	394	lúng túng	adjective
5025	394	rèm	noun
5026	394	trung gian	adjective, noun
5027	394	đại đội	noun
5028	393	Trung Đông	proper noun
5029	393	ban công	noun
5030	393	bồn tắm	noun
5031	393	dược phẩm	noun
5032	393	giáo trình	noun
5033	393	rô	noun
5034	393	thì thầm	verb
5035	392	Gia Lai	proper noun
5036	392	Thảo	proper noun
5037	392	chọn lọc	verb
5038	392	khéo	adjective, adverb
5039	392	nhung	adjective, noun
5040	392	nhấp	verb
5041	392	phản xạ	noun, verb
5042	392	tiền sử	noun
5043	392	tuần lễ	noun
5044	392	vận tốc	noun
5045	391	buôn lậu	verb
5046	391	sữa chua	noun
5047	391	thực thụ	adjective
5048	391	tiếng động	noun
5049	391	vặn	verb
5050	390	Lâm	proper noun
5051	390	Vũ	proper noun
5052	390	giời	noun
5053	390	mắng	verb
5054	390	mến	verb
5055	390	quyền hạn	noun
5056	390	thành niên	adjective
5057	390	thọ	adverb, noun, verb
5058	390	xuôi	adjective, noun, verb
5059	389	bản án	noun
5060	389	dang	verb
5061	389	gây sự	verb
5062	389	điêu khắc	noun, verb
5063	389	đo lường	noun
5064	388	Tiên	proper noun
5065	388	Yến	proper noun
5066	388	bóng ma	noun
5067	388	cà rốt	noun
5068	388	hiện vật	noun
5069	388	liệu pháp	noun
5070	388	mò	noun, verb
5071	388	sản sinh	verb
5072	388	tiêu chảy	verb
5073	388	vần	adjective, noun, verb
5074	387	khai giảng	verb
5075	387	khinh	adjective, verb
5076	387	tịch thu	verb
5077	387	vô tư	adjective
5078	387	Đông Nam Á	adjective, proper noun
5079	387	đau buồn	verb
5080	387	đốm	adjective, noun
5081	386	xoa	noun, verb
5082	386	ép buộc	verb
5083	385	Bồ Đào Nha	proper noun
5084	385	Hiền	proper noun
5085	385	Nông	proper noun
5086	385	hoạt hình	noun
5087	385	lung tung	adjective
5088	385	suy yếu	verb
5089	385	êm	adjective
5090	385	đài truyền hình	noun
5091	385	đề cao	verb
5092	384	cày	noun, verb
5093	384	phi thuyền	noun
5094	384	trái ngược	adjective
5095	384	ảo thuật	noun
5096	383	Khánh	proper noun
5097	383	cửa khẩu	noun
5098	383	mại dâm	verb
5099	383	mục sư	noun
5100	383	nhu	adjective
5101	383	rắc	verb
5102	383	thiếu sót	noun
5103	383	thấu hiểu	verb
5104	383	đại chúng	adjective
5105	382	binh sĩ	noun
5106	382	chính quy	adjective
5107	382	rỗng	adjective
5108	382	triều đại	noun
5109	382	vui nhộn	adjective
5110	381	Bắc Giang	proper noun
5111	381	bất đồng	adjective
5112	381	chống đối	verb
5113	381	nang	noun
5114	381	quân đoàn	noun
5115	381	sao chép	verb
5116	381	thủ thuật	noun
5117	381	tràng	noun
5118	381	điên cuồng	adjective
5119	380	cổ tích	adjective, noun
5120	380	gu	noun
5121	380	hoang tưởng	adjective
5122	380	hé	verb
5123	380	khởi tố	verb
5124	380	phương diện	noun
5125	380	sách vở	adjective, noun
5126	379	bào chữa	verb
5127	379	thiếu hụt	adjective
5128	378	cử chỉ	noun
5129	378	rèn	verb
5130	378	thượng nghị sĩ	noun
5131	378	tạo hình	verb
5132	378	tục	adjective, noun
5133	377	chói	adjective
5134	377	hãnh diện	verb
5135	376	Bỉ	proper noun
5136	376	Na	proper noun
5137	376	Tý	proper noun
5138	376	chéo	adjective
5139	376	coi thường	verb
5140	376	khuẩn	noun
5141	376	mùi vị	noun
5142	376	phát thanh	noun, verb
5143	376	thương vụ	noun
5144	376	út	adjective, pronoun
5145	375	AI	noun
5146	375	Kiên Giang	proper noun
5147	375	chức danh	noun
5148	375	cá voi	noun
5149	375	khiên	noun
5150	375	phết	adverb, noun, verb
5151	375	săn đuổi	verb
5152	375	sẻ	noun, verb
5153	375	thanh xuân	noun
5154	375	tỉ mỉ	adjective
5155	375	vô danh	adjective
5156	374	diễn tập	noun
5157	374	gia công	verb
5158	374	nãy giờ	pronoun
5159	374	quý báu	adjective
5160	374	tương thích	adjective
5161	374	vững vàng	adjective
5162	373	bài bản	noun
5163	373	chết đuối	verb
5164	373	huy hiệu	noun
5165	373	khoác	verb
5166	373	thảm hại	adjective
5167	372	chấn động	noun, verb
5168	372	dạy dỗ	verb
5169	372	hoàng hôn	noun
5170	372	khó tính	adjective
5171	372	sinh mạng	noun
5172	372	thần thánh	adjective, noun
5173	372	xịn	adjective
5174	372	đường dẫn	noun
5175	371	Tùng	proper noun
5176	371	bình ổn	verb
5177	371	chót	adjective, noun
5178	371	cộng tác	verb
5179	371	kê khai	verb
5180	371	kẽm	noun
5181	371	mầu	adjective, noun
5182	371	mứt	noun
5183	371	nhúc nhích	verb
5184	371	test	noun, verb
5185	371	thủ đoạn	noun
5186	371	địa danh	noun
5187	370	Hằng	proper noun
5188	370	an sinh	noun
5189	370	bàn tán	verb
5190	370	hụt	adjective
5191	370	lan toả	verb
5192	370	nước nhà	noun
5193	370	thềm	noun
5194	370	tác nhân	noun
5195	370	đại bàng	noun
5196	369	Bản	proper noun
5197	369	chi đoàn	noun
5198	369	chậm trễ	adjective
5199	369	con nuôi	noun
5200	369	hiếp dâm	verb
5201	369	tẩu	noun, verb
5202	369	vòm	noun
5203	369	xúc xích	noun
5204	368	bánh quy	noun
5205	368	cướp biển	noun
5206	368	cặn bã	noun
5207	368	du thuyền	noun
5208	368	khuôn	noun
5209	368	phẳng	adjective
5210	368	thanh thản	adjective
5211	368	tỷ phú	noun
5212	367	Phú Thọ	proper noun
5213	367	bào	noun, verb
5214	367	bé bỏng	adjective
5215	367	chức trách	noun
5216	367	hoa văn	noun
5217	367	khai báo	verb
5218	367	tham lam	adjective
5219	366	Tô	proper noun
5220	366	biên chế	noun
5221	366	cứ việc	adverb
5222	366	cựu chiến binh	noun
5223	366	gật	verb
5224	366	ngầu	adjective
5225	366	nhanh nhẹn	adjective
5226	366	trí tưởng tượng	noun
5227	366	tù binh	noun
5228	366	văng	verb
5229	366	âm lịch	noun
5230	365	Bạc Liêu	proper noun
5231	365	bồ câu	noun
5232	365	cứu trợ	verb
5233	365	lý lịch	noun
5234	365	thám hiểm	verb
5235	365	thủ trưởng	noun
5236	365	truy đuổi	verb
5237	365	ám chỉ	verb
5238	365	âm thầm	adjective, adverb
5239	365	đảm nhiệm	verb
5240	364	chôm	verb
5241	364	chôn cất	verb
5242	364	thêu	noun, verb
5243	364	tinh khiết	adjective
5244	364	xiếc	noun
5245	363	cổ họng	noun
5246	363	giáo khoa	noun
5247	363	nơ	noun
5248	363	tan vỡ	verb
5249	362	bắt nạt	verb
5250	362	che chở	verb
5251	362	găng tay	noun
5252	362	hiệp ước	noun
5253	362	hoá học	noun
5254	362	làn sóng	noun
5255	362	nô	noun, verb
5256	362	truyền tải	verb
5257	362	viếng thăm	verb
5258	361	buồn nôn	adjective
5259	361	công đoạn	noun
5260	361	ngắn ngủi	adjective
5261	361	thon	adjective
5262	360	bao phủ	verb
5263	360	cai	noun, verb
5264	360	gia hạn	verb
5265	360	kiểm	verb
5266	360	kỳ cục	adjective, verb
5267	360	kỵ binh	noun
5268	360	lười	adjective, noun
5269	360	lật đổ	verb
5270	360	mát mẻ	adjective
5271	360	Đồng Tháp	proper noun
5272	359	bọt	noun
5273	359	con hoang	noun
5274	359	cổ tay	noun
5275	359	cứng đầu	adjective
5276	359	mài	pronoun, verb
5277	359	phán quyết	verb
5278	359	quá sức	adverb
5279	359	thê	adjective, noun
5280	359	thương yêu	verb
5281	359	thời cơ	noun
5282	359	tỉnh thành	adjective, noun
5283	359	xúc	verb
5284	359	áo choàng	noun
5285	359	đẫm	adjective, verb
5286	359	đổ bộ	verb
5287	358	bo	noun, verb
5288	358	bậy	adjective
5289	358	mẫu mã	noun
5290	358	đường cong	noun
5291	357	dính dáng	verb
5292	357	hiền lành	adjective
5293	357	láng giềng	noun
5294	357	quân nhân	noun
5295	357	san hô	noun
5296	357	tận tình	adjective
5297	356	Diệp	proper noun
5298	356	bong bóng	noun
5299	356	bốn	numeral
5300	356	chán nản	adjective
5301	356	cột sống	noun
5302	356	huyệt	noun
